Name,Overs,Maidens,Runs,Wickets,Econ,Dots,4s,6s,Wd,Nb,Team,Match_id,Season,Fantasy_Points
Yuzvendra Chahal,4,0,17,2,4.25,9,0,0,0,0,2,729287,7,56
Ashok Dinda,4,0,14,1,3.5,12,0,0,0,0,2,729287,7,31
Yuvraj Singh,1,0,6,0,6,1,0,0,1,0,2,729287,7,0
Zaheer Khan,4,0,21,2,5.25,12,2,0,1,0,1,729287,7,50
Harbhajan Singh,4,0,14,0,3.5,13,0,0,0,0,1,729287,7,6
Lasith Malinga,3.3,0,29,1,8.29,9,5,0,0,0,1,729287,7,25
Jasprit Bumrah,2,0,14,0,7,4,0,1,0,0,1,729287,7,0
Pragyan Ojha,4,0,37,0,9.25,5,5,0,0,0,1,729287,7,0
Mohammed Shami,4,0,33,1,8.25,10,2,0,5,0,2,729289,7,25
Nathan Coulter-Nile,4,0,27,2,6.75,12,4,0,1,1,2,729289,7,50
Jaydev Unadkat,4,0,25,1,6.25,4,1,0,0,0,2,729289,7,25
James Neesham,2,0,26,0,13,2,3,1,2,0,2,729289,7,-6
Shahbaz Nadeem,3,0,29,1,9.67,5,3,1,0,0,2,729289,7,25
Jean-Paul Duminy,3,0,25,0,8.33,3,3,0,0,0,2,729289,7,0
Vinay Kumar,4,0,35,0,8.75,7,4,0,0,0,1,729289,7,0
Morne Morkel,4,0,41,2,10.25,10,3,2,2,0,1,729289,7,50
Shakib Al Hasan,3,0,25,0,8.33,5,3,0,1,0,1,729289,7,0
Jacques Kallis,2,0,15,1,7.5,5,1,1,0,0,1,729289,7,25
Piyush Chawla,2.3,0,27,1,10.8,6,1,3,0,0,1,729289,7,25
Sunil Narine,4,0,18,1,4.5,11,1,0,0,0,1,729289,7,31
Axar Patel,4,0,22,1,5.5,14,4,0,0,0,2,729291,7,25
Mitchell Johnson,4,0,29,1,7.25,14,3,1,0,1,2,729291,7,25
Parvinder Awana,4,0,40,1,10,9,2,3,1,0,2,729291,7,25
Lakshmipathy Balaji,4,0,46,0,11.5,7,6,2,0,0,2,729291,7,0
Murali Kartik,4,0,51,1,12.75,5,2,4,1,0,2,729291,7,19
Kane Richardson,3,0,25,1,8.33,5,2,1,1,0,1,729291,7,25
Dhawal Kulkarni,4,0,50,1,12.5,11,5,4,1,0,1,729291,7,19
James Faulkner,3.4,0,45,1,12.27,3,1,3,1,0,1,729291,7,19
Pravin Tambe,4,0,26,0,6.5,8,0,2,0,0,1,729291,7,0
Rajat Bhatia,3,0,38,0,12.67,3,3,2,1,0,1,729291,7,-6
Stuart Binny,1,0,4,0,4,4,0,0,0,0,1,729291,7,0
Jean-Paul Duminy,4,0,26,0,6.5,6,1,0,1,0,2,729293,7,0
Mohammed Shami,4,0,45,1,11.25,8,4,2,1,0,2,729293,7,25
Shahbaz Nadeem,3,0,29,1,9.67,2,1,1,0,0,2,729293,7,25
Jaydev Unadkat,4,0,32,3,8,10,2,2,0,0,2,729293,7,79
James Neesham,4,0,29,1,7.25,8,3,0,1,0,2,729293,7,25
Murali Vijay,1,0,13,0,13,2,3,0,0,0,2,729293,7,0
Ishwar Pandey,4,0,23,2,5.75,13,2,0,0,0,1,729293,7,50
Ben Hilfenhaus,2,0,9,1,4.5,7,1,0,0,0,1,729293,7,31
Mohit Sharma,3,0,17,1,5.67,6,1,0,0,0,1,729293,7,25
Dwayne Smith,2,0,14,1,7,4,1,0,1,0,1,729293,7,25
Ravindra Jadeja,2.4,0,18,2,6.75,6,2,0,0,0,1,729293,7,50
Ravichandran Ashwin,2,0,3,2,1.5,10,0,0,1,0,1,729293,7,56
Dale Steyn,4,0,26,0,6.5,12,4,0,1,0,2,729295,7,0
Bhuvneshwar Kumar,4,0,19,3,4.75,15,1,1,0,0,2,729295,7,85
Irfan Pathan,2,0,28,0,14,3,3,2,0,0,2,729295,7,-6
Karn Sharma,4,0,37,0,9.25,11,4,2,1,0,2,729295,7,0
Amit Mishra,4,0,56,2,14,6,0,7,1,0,2,729295,7,44
Daren Sammy,2,0,22,1,11,4,2,1,0,1,2,729295,7,25
Sandeep Sharma,4,0,26,1,6.5,10,1,1,1,0,1,729295,7,25
Mitchell Johnson,4,0,26,2,6.5,12,2,1,0,2,1,729295,7,50
Lakshmipathy Balaji,4,0,13,4,3.25,13,0,0,1,0,1,729295,7,114
Rishi Dhawan,2.2,0,23,1,9.86,2,3,0,1,0,1,729295,7,25
Axar Patel,4,0,20,2,5,11,0,1,0,0,1,729295,7,50
Glenn Maxwell,1,0,10,0,10,1,0,1,0,0,1,729295,7,0
Dhawal Kulkarni,3,0,18,0,6,11,2,0,4,0,2,729297,7,0
Tim Southee,4,0,27,0,6.75,10,1,1,1,0,2,729297,7,0
James Faulkner,3,0,38,1,12.67,3,5,1,1,0,2,729297,7,19
Pravin Tambe,4,0,27,1,6.75,12,2,0,1,0,2,729297,7,25
Stuart Binny,1,0,10,1,10,1,0,1,0,0,2,729297,7,25
Rajat Bhatia,4,0,13,2,3.25,11,0,0,0,0,2,729297,7,56
Shane Watson,1,0,5,0,5,1,0,0,0,0,2,729297,7,0
Ben Hilfenhaus,4,0,32,1,8,11,2,2,1,0,1,729297,7,25
Ishwar Pandey,4,1,22,1,5.5,14,3,0,0,0,1,729297,7,37
Ravichandran Ashwin,3.5,0,27,1,7.04,9,0,2,1,0,1,729297,7,25
Ravindra Jadeja,4,0,33,4,8.25,9,2,2,0,0,1,729297,7,108
Suresh Raina,2,0,6,0,3,6,0,0,0,0,1,729297,7,6
Mohit Sharma,2,0,13,1,6.5,4,0,0,0,0,1,729297,7,25
Mitchell Starc,4,0,33,2,8.25,10,1,2,1,0,2,729299,7,50
Albie Morkel,2,0,21,1,10.5,4,4,0,1,0,2,729299,7,25
Varun Aaron,4,0,16,3,4,13,1,0,1,0,2,729299,7,85
Muttiah Muralitharan,2,0,25,0,12.5,2,0,3,0,0,2,729299,7,-6
Yuzvendra Chahal,4,0,26,1,6.5,7,0,1,0,0,2,729299,7,25
Ashok Dinda,4,0,26,0,6.5,5,1,0,1,0,2,729299,7,0
Umesh Yadav,4,0,40,1,10,9,5,1,1,1,1,729299,7,25
Morne Morkel,4,0,34,0,8.5,11,6,0,0,0,1,729299,7,0
Sunil Narine,4,0,17,1,4.25,14,1,0,0,0,1,729299,7,31
Vinay Kumar,4,0,26,2,6.5,7,2,0,1,0,1,729299,7,50
Jacques Kallis,4,0,26,1,6.5,10,4,0,0,0,1,729299,7,25
Shahbaz Nadeem,4,0,24,1,6,12,1,1,1,0,2,729301,7,25
Mohammed Shami,4,0,36,0,9,8,4,1,1,0,2,729301,7,0
Wayne Parnell,4,0,38,0,9.5,8,5,1,0,0,2,729301,7,0
Jaydev Unadkat,4,0,43,0,10.75,4,4,2,0,0,2,729301,7,0
Jean-Paul Duminy,2,0,19,0,9.5,3,0,2,0,0,2,729301,7,0
Laxmi Shukla,2,0,21,0,10.5,5,2,1,0,0,2,729301,7,0
Bhuvneshwar Kumar,4,0,40,0,10,7,5,1,1,0,1,729301,7,0
Dale Steyn,4,0,33,2,8.25,8,4,1,0,0,1,729301,7,50
Venugopal Rao,1,0,9,0,9,1,1,0,0,0,1,729301,7,0
Karn Sharma,4,0,23,1,5.75,11,3,0,1,0,1,729301,7,25
Daren Sammy,3,0,34,1,11.33,5,5,1,0,0,1,729301,7,25
Amit Mishra,4,0,38,0,9.5,6,0,3,0,1,1,729301,7,0
Ishwar Pandey,4,0,21,0,5.25,12,3,0,0,0,2,729303,7,0
Ben Hilfenhaus,4,0,39,2,9.75,5,3,2,0,0,2,729303,7,50
Ravichandran Ashwin,4,0,20,0,5,9,1,0,0,0,2,729303,7,0
Mohit Sharma,4,0,14,4,3.5,14,1,0,0,0,2,729303,7,114
Suresh Raina,3,0,32,0,10.67,3,2,2,0,0,2,729303,7,0
Ravindra Jadeja,1,0,14,0,14,0,2,0,0,0,2,729303,7,0
Pragyan Ojha,4,1,25,1,6.25,14,0,3,0,0,1,729303,7,37
Zaheer Khan,4,0,31,0,7.75,11,2,2,0,0,1,729303,7,0
Lasith Malinga,4,0,22,0,5.5,12,1,1,1,1,1,729303,7,0
Corey Anderson,2,0,23,0,11.5,2,4,0,0,0,1,729303,7,0
Harbhajan Singh,4,0,27,2,6.75,10,1,1,1,0,1,729303,7,50
Kieron Pollard,1,0,10,0,10,0,1,0,0,0,1,729303,7,0
Stuart Binny,1,0,1,1,1,5,0,0,0,0,2,729305,7,25
Tim Southee,3,0,16,0,5.33,10,2,0,0,0,2,729305,7,0
Kane Richardson,4,0,18,2,4.5,11,1,0,0,0,2,729305,7,56
Shane Watson,2,1,5,1,2.5,11,1,0,1,0,2,729305,7,43
Pravin Tambe,4,0,20,4,5,14,1,1,0,0,2,729305,7,108
Rajat Bhatia,1,0,7,1,7,2,1,0,0,0,2,729305,7,25
Mitchell Starc,4,0,29,2,7.25,15,5,0,1,0,1,729305,7,50
Ravi Rampaul,4,0,16,0,4,13,1,0,1,0,1,729305,7,6
Yuzvendra Chahal,3,1,17,1,5.67,13,0,2,0,0,1,729305,7,37
Ashok Dinda,2,0,8,0,4,7,0,0,0,0,1,729305,7,6
Umesh Yadav,4,0,28,0,7,10,4,0,0,0,2,729307,7,0
Morne Morkel,4,0,26,1,6.5,13,2,1,0,1,2,729307,7,25
Jacques Kallis,4,0,32,1,8,7,4,0,1,0,2,729307,7,25
Sunil Narine,4,0,24,3,6,11,1,1,0,0,2,729307,7,79
Piyush Chawla,4,0,19,3,4.75,10,1,0,0,0,2,729307,7,85
Sandeep Sharma,4,1,21,3,5.25,16,3,0,1,0,1,729307,7,91
Mitchell Johnson,3.2,0,22,2,6.6,11,2,1,1,0,1,729307,7,50
Lakshmipathy Balaji,3,0,21,1,7,8,3,0,1,0,1,729307,7,25
Rishi Dhawan,4,0,24,1,6,9,1,0,2,0,1,729307,7,25
Axar Patel,4,0,16,2,4,13,1,0,0,0,1,729307,7,56
Shahbaz Nadeem,4,0,19,1,4.75,9,0,0,1,0,2,729309,7,31
Mohammed Shami,4,0,36,0,9,8,3,2,0,0,2,729309,7,0
Jean-Paul Duminy,3,0,13,0,4.33,9,1,0,0,0,2,729309,7,6
Wayne Parnell,4,0,17,1,4.25,17,2,0,2,1,2,729309,7,31
Jaydev Unadkat,4,0,29,2,7.25,9,3,1,0,0,2,729309,7,50
Laxmi Shukla,1,0,5,0,5,4,1,0,0,0,2,729309,7,0
Lasith Malinga,4,0,17,2,4.25,14,1,0,1,0,1,729309,7,56
Pragyan Ojha,4,0,26,0,6.5,8,1,1,0,0,1,729309,7,0
Zaheer Khan,2.5,0,17,0,6,7,2,0,0,0,1,729309,7,0
Harbhajan Singh,4,1,23,0,5.75,11,2,0,0,0,1,729309,7,12
Corey Anderson,2,0,16,1,8,3,2,0,0,0,1,729309,7,25
Rohit Sharma,2,0,20,1,10,4,2,1,0,0,1,729309,7,25
Ben Hilfenhaus,4,0,32,2,8,13,3,2,1,0,2,729311,7,50
Ishwar Pandey,3,0,22,0,7.33,5,3,0,0,0,2,729311,7,0
Mohit Sharma,4,0,27,2,6.75,7,1,1,0,0,2,729311,7,50
Ravichandran Ashwin,4,0,17,0,4.25,10,0,0,2,0,2,729311,7,6
Ravindra Jadeja,3,0,23,0,7.67,3,1,1,0,0,2,729311,7,0
Dwayne Smith,2,0,11,1,5.5,5,1,0,0,0,2,729311,7,25
Dale Steyn,4,0,20,0,5,13,1,1,0,0,1,729311,7,0
Bhuvneshwar Kumar,4,0,23,2,5.75,12,2,1,0,0,1,729311,7,50
Karn Sharma,4,0,35,1,8.75,7,2,2,0,0,1,729311,7,25
Amit Mishra,3.3,0,27,0,7.71,5,2,1,0,0,1,729311,7,0
Ishant Sharma,4,0,37,2,9.25,11,2,3,0,0,1,729311,7,50
Glenn Maxwell,3,0,39,0,13,5,3,3,0,0,2,729313,7,-6
Sandeep Sharma,3,1,15,3,5,12,3,0,0,0,2,729313,7,91
Mitchell Johnson,4,0,19,2,4.75,12,1,0,0,1,2,729313,7,56
Lakshmipathy Balaji,4,0,17,1,4.25,11,1,0,0,0,2,729313,7,31
Axar Patel,2,0,11,0,5.5,6,0,1,0,0,2,729313,7,0
Rishi Dhawan,4,0,14,2,3.5,12,0,0,0,0,2,729313,7,56
Mitchell Starc,4,0,15,0,3.75,16,0,0,2,0,1,729313,7,6
Albie Morkel,2,0,24,0,12,3,4,0,2,0,1,729313,7,-6
Varun Aaron,3.5,0,29,2,7.57,10,4,0,1,1,1,729313,7,50
Ashok Dinda,3,0,19,1,6.33,8,3,0,0,0,1,729313,7,25
Yuzvendra Chahal,4,0,23,2,5.75,8,1,0,0,0,1,729313,7,50
Yuvraj Singh,2,0,13,0,6.5,3,1,0,0,0,1,729313,7,0
Vinay Kumar,4,0,30,2,7.5,9,2,1,0,0,2,729315,7,50
Morne Morkel,4,0,40,1,10,10,6,0,3,0,2,729315,7,25
Sunil Narine,4,0,28,0,7,9,3,0,0,0,2,729315,7,0
Shakib Al Hasan,4,0,23,1,5.75,8,2,0,0,0,2,729315,7,25
Jacques Kallis,1,0,4,0,4,3,0,0,0,0,2,729315,7,0
Piyush Chawla,3,0,27,0,9,6,4,0,0,0,2,729315,7,0
Stuart Binny,1,0,7,0,7,1,0,0,0,0,1,729315,7,0
Kane Richardson,4,0,28,1,7,11,4,0,1,0,1,729315,7,25
James Faulkner,2,0,11,3,5.5,8,1,0,2,0,1,729315,7,79
Iqbal Abdulla,2,0,17,0,8.5,3,2,0,0,0,1,729315,7,0
Shane Watson,3,0,26,0,8.67,6,2,1,0,2,1,729315,7,0
Rajat Bhatia,4,0,29,1,7.25,6,1,0,1,0,1,729315,7,25
Pravin Tambe,4,0,31,2,7.75,8,2,1,1,0,1,729315,7,50
Zaheer Khan,4,0,26,2,6.5,11,4,0,0,0,2,729317,7,50
Lasith Malinga,4,0,28,1,7,8,2,0,0,0,2,729317,7,25
Pragyan Ojha,3,0,43,0,14.33,3,2,2,2,0,2,729317,7,-6
Harbhajan Singh,4,0,16,0,4,10,0,0,0,0,2,729317,7,6
Kieron Pollard,4,0,36,0,9,3,2,1,0,1,2,729317,7,0
Corey Anderson,1,0,18,2,18,3,1,2,2,0,2,729317,7,50
Dale Steyn,4,0,20,2,5,15,3,0,1,0,1,729317,7,50
Bhuvneshwar Kumar,4,0,17,2,4.25,16,2,0,3,0,1,729317,7,56
Karn Sharma,4,0,33,0,8.25,8,3,1,0,0,1,729317,7,0
Daren Sammy,2,0,20,1,10,2,3,0,0,0,1,729317,7,25
Amit Mishra,4,0,54,0,13.5,5,2,5,1,0,1,729317,7,-6
Irfan Pathan,2,0,10,2,5,7,1,0,1,0,1,729317,7,50
Umesh Yadav,3,0,36,0,12,6,6,1,0,0,2,829705,8,-6
Morne Morkel,4,1,18,2,4.5,15,3,0,0,0,2,829705,8,68
Shakib Al Hasan,4,0,48,1,12,7,4,3,2,0,2,829705,8,19
Sunil Narine,4,0,28,0,7,10,3,1,0,0,2,829705,8,0
Andre Russell,3,0,21,0,7,7,0,2,0,0,2,829705,8,0
Piyush Chawla,2,0,16,0,8,3,2,0,0,0,2,829705,8,0
Lasith Malinga,4,0,27,0,6.75,12,1,2,1,0,1,829705,8,0
Vinay Kumar,3.3,0,21,0,6,11,2,1,0,0,1,829705,8,0
Corey Anderson,2,0,21,1,10.5,5,1,2,0,0,1,829705,8,25
Jasprit Bumrah,3,0,38,1,12.67,7,2,4,1,0,1,829705,8,19
Pragyan Ojha,2,0,23,0,11.5,1,0,2,0,0,1,829705,8,0
Harbhajan Singh,4,0,38,1,9.5,4,5,0,0,0,1,829705,8,25
Albie Morkel,3,0,28,0,9.33,7,5,0,1,0,2,829707,8,0
Nathan Coulter-Nile,4,0,30,3,7.5,14,2,2,0,1,2,829707,8,79
Domnic Muthuswami,3,0,18,1,6,10,3,0,0,0,2,829707,8,25
Imran Tahir,4,0,27,1,6.75,8,2,0,0,0,2,829707,8,25
Amit Mishra,4,0,21,1,5.25,10,0,1,0,0,2,829707,8,25
Jean-Paul Duminy,2,0,15,1,7.5,4,1,0,1,0,2,829707,8,25
Ashish Nehra,4,0,25,3,6.25,12,3,0,1,0,1,829707,8,79
Mohit Sharma,4,0,33,1,8.25,8,3,1,1,0,1,829707,8,25
Ishwar Pandey,4,0,30,1,7.5,9,4,0,0,0,1,829707,8,25
Ravichandran Ashwin,4,0,25,1,6.25,8,2,0,1,0,1,829707,8,25
Dwayne Bravo,4,0,36,2,9,6,3,1,2,0,1,829707,8,50
Sandeep Sharma,4,1,19,1,4.75,13,2,0,1,0,2,829709,8,43
Anureet Singh,4,0,23,3,5.75,12,1,1,0,0,2,829709,8,79
Axar Patel,4,0,34,1,8.5,9,2,2,2,0,2,829709,8,25
Karanveer Singh,4,0,43,0,10.75,4,3,2,0,0,2,829709,8,0
Mitchell Johnson,4,0,34,2,8.5,16,2,2,5,0,2,829709,8,50
Tim Southee,4,0,36,2,9,13,4,1,3,0,1,829709,8,50
Chris Morris,4,0,21,0,5.25,14,1,1,1,0,1,829709,8,0
Dhawal Kulkarni,3,0,21,1,7,10,4,0,1,0,1,829709,8,25
James Faulkner,4,0,26,3,6.5,11,2,1,0,0,1,829709,8,79
Pravin Tambe,3,0,15,0,5,7,1,0,0,0,1,829709,8,0
Stuart Binny,2,0,15,0,7.5,6,2,0,2,0,1,829709,8,0
Bhuvneshwar Kumar,4,0,31,0,7.75,13,2,2,3,0,2,829711,8,0
Trent Boult,4,0,34,1,8.5,12,5,1,1,0,2,829711,8,25
Ishant Sharma,3,0,46,0,15.33,6,4,3,0,4,2,829711,8,-6
Karn Sharma,4,0,51,0,12.75,8,0,7,0,0,2,829711,8,-6
Ravi Bopara,4,0,29,0,7.25,7,4,0,0,0,2,829711,8,0
Parvez Rasool,1,0,11,0,11,3,1,1,0,0,2,829711,8,0
Ashish Nehra,4,0,31,0,7.75,8,4,0,2,0,1,829711,8,0
Mohit Sharma,4,0,36,2,9,8,3,2,0,0,1,829711,8,50
Ishwar Pandey,3,0,26,1,8.67,7,1,2,0,0,1,829711,8,25
Ravichandran Ashwin,4,0,22,1,5.5,9,0,1,0,0,1,829711,8,25
Dwayne Bravo,4,0,25,2,6.25,6,0,0,2,0,1,829711,8,50
Ravindra Jadeja,1,0,17,0,17,0,0,2,0,0,1,829711,8,0
Sean Abbott,3,0,36,0,12,3,5,1,0,0,2,829713,8,-6
Harshal Patel,4,0,37,1,9.25,9,5,1,1,0,2,829713,8,25
Varun Aaron,4,0,38,1,9.5,10,7,0,2,0,2,829713,8,25
Abu Nechim,4,0,28,1,7,8,2,1,0,0,2,829713,8,25
Daren Sammy,1,0,7,0,7,2,1,0,0,0,2,829713,8,0
Yuzvendra Chahal,4,0,28,1,7,8,3,0,0,0,2,829713,8,25
Morne Morkel,4,0,35,1,8.75,11,3,2,0,0,1,829713,8,25
Sunil Narine,4,0,26,0,6.5,10,2,1,0,0,1,829713,8,0
KC Cariappa,2,0,28,1,14,3,3,2,0,0,1,829713,8,19
Andre Russell,2,0,16,0,8,5,3,0,0,0,1,829713,8,0
Yusuf Pathan,4,0,40,2,10,7,1,4,0,0,1,829713,8,50
Piyush Chawla,1,0,10,0,10,1,0,1,0,0,1,829713,8,0
Shakib Al Hasan,2,0,17,1,8.5,6,0,2,1,0,1,829713,8,25
Tim Southee,4,0,36,0,9,4,3,1,1,0,2,829715,8,0
Chris Morris,4,0,35,2,8.75,10,1,3,2,0,2,829715,8,50
Dhawal Kulkarni,1,0,18,0,18,1,4,0,0,0,2,829715,8,0
Pravin Tambe,3,0,18,1,6,8,1,1,0,0,2,829715,8,25
Deepak Hooda,4,0,20,0,5,9,0,0,3,0,2,829715,8,0
James Faulkner,4,0,55,0,13.75,7,3,5,1,0,2,829715,8,-6
Jaydev Unadkat,3,0,30,0,10,7,1,3,0,0,1,829715,8,0
Nathan Coulter-Nile,4,0,42,0,10.5,9,6,1,1,0,1,829715,8,0
Angelo Mathews,4,0,42,1,10.5,5,5,1,1,0,1,829715,8,25
Amit Mishra,4,0,32,2,8,8,3,0,2,0,1,829715,8,50
Imran Tahir,4,0,28,4,7,10,0,2,1,0,1,829715,8,108
Yuvraj Singh,1,0,11,0,11,0,0,1,0,0,1,829715,8,0
Vinay Kumar,4,0,46,0,11.5,8,6,2,0,0,2,829717,8,0
Pawan Suyal,3,0,22,0,7.33,9,4,0,1,0,2,829717,8,0
Lasith Malinga,4,0,34,2,8.5,8,4,1,1,0,2,829717,8,50
Harbhajan Singh,4,0,20,2,5,9,1,0,0,0,2,829717,8,50
Jagadeesha Suchith,4,0,41,1,10.25,5,4,1,1,0,2,829717,8,25
Kieron Pollard,1,0,11,0,11,1,2,0,0,0,2,829717,8,0
Sandeep Sharma,4,1,12,1,3,15,1,0,0,0,1,829717,8,43
Anureet Singh,4,0,41,2,10.25,13,2,4,1,1,1,829717,8,50
Mitchell Johnson,4,1,23,2,5.75,17,2,2,0,0,1,829717,8,62
Axar Patel,4,0,30,2,7.5,9,3,1,0,0,1,829717,8,50
Rishi Dhawan,4,0,50,0,12.5,7,6,2,2,1,1,829717,8,-6
Trent Boult,4,0,36,3,9,15,3,2,5,0,2,829719,8,79
Bhuvneshwar Kumar,3.5,0,30,2,7.83,11,4,1,1,0,2,829719,8,50
Praveen Kumar,4,0,34,1,8.5,13,4,2,0,0,2,829719,8,25
Ravi Bopara,3,0,31,2,10.33,6,3,1,1,0,2,829719,8,50
Karn Sharma,4,0,20,1,5,8,1,0,0,0,2,829719,8,25
Ashish Reddy,1,0,11,1,11,2,0,1,0,0,2,829719,8,25
Sean Abbott,2,0,21,0,10.5,3,3,0,2,0,1,829719,8,0
Harshal Patel,2,0,23,0,11.5,4,3,1,1,0,1,829719,8,0
Varun Aaron,3.2,0,36,0,10.8,7,4,2,1,0,1,829719,8,0
Abu Nechim,4,0,41,0,10.25,12,1,3,1,2,1,829719,8,0
Daren Sammy,2,0,18,0,9,1,2,0,0,0,1,829719,8,0
Yuzvendra Chahal,4,0,28,2,7,4,1,1,0,0,1,829719,8,50
Tim Southee,4,0,46,1,11.5,11,6,3,0,0,2,829721,8,25
Chris Morris,4,0,34,1,8.5,13,5,1,0,0,2,829721,8,25
Dhawal Kulkarni,3,0,15,1,5,10,2,0,0,1,2,829721,8,25
Stuart Binny,2,0,8,1,4,8,1,0,0,0,2,829721,8,31
Deepak Hooda,1,0,3,0,3,3,0,0,0,0,2,829721,8,0
James Faulkner,3,1,29,0,9.67,11,2,3,0,0,2,829721,8,12
Pravin Tambe,3,0,25,1,8.33,5,1,1,0,0,2,829721,8,25
Vinay Kumar,3,0,13,1,4.33,11,2,0,0,0,1,829721,8,31
Pawan Suyal,4,0,45,0,11.25,6,4,1,0,3,1,829721,8,0
Lasith Malinga,4,0,41,1,10.25,7,6,0,1,0,1,829721,8,25
Jagadeesha Suchith,4,0,31,0,7.75,4,2,0,0,0,1,829721,8,0
Corey Anderson,2,0,12,0,6,5,1,0,0,0,1,829721,8,0
Shreyas Gopal,2.1,0,23,1,10.62,2,0,2,0,0,1,829721,8,25
Pat Cummins,4,0,54,1,13.5,8,5,3,2,0,2,829723,8,19
Umesh Yadav,2,0,16,1,8,8,4,0,0,0,2,829723,8,25
Piyush Chawla,4,0,21,1,5.25,15,4,0,0,0,2,829723,8,25
Brad Hogg,4,0,29,4,7.25,14,3,2,0,0,2,829723,8,108
Yusuf Pathan,2,0,11,0,5.5,4,1,0,0,0,2,829723,8,0
Andre Russell,4,0,20,2,5,11,2,0,0,0,2,829723,8,50
Mohit Sharma,4,0,22,1,5.5,14,2,1,0,0,1,829723,8,25
Ashish Nehra,4,0,36,0,9,11,3,2,3,0,1,829723,8,0
Pawan Negi,4,0,23,1,5.75,8,0,1,1,0,1,829723,8,25
Ronit More,3.5,0,31,1,8.09,3,1,0,1,0,1,829723,8,25
Ravindra Jadeja,2,0,25,0,12.5,1,3,1,0,0,1,829723,8,-6
Dwayne Bravo,2,0,27,0,13.5,2,2,2,0,0,1,829723,8,-6
Nathan Coulter-Nile,3,0,14,0,4.67,13,1,1,1,0,2,829725,8,6
Domnic Muthuswami,3,0,24,0,8,8,1,2,0,0,2,829725,8,0
Angelo Mathews,3,0,23,1,7.67,7,2,1,1,0,2,829725,8,25
Amit Mishra,4,0,34,1,8.5,5,1,2,1,0,2,829725,8,25
Imran Tahir,4,0,43,3,10.75,6,2,3,0,0,2,829725,8,79
Yuvraj Singh,1,0,9,0,9,0,0,0,1,0,2,829725,8,0
Jean-Paul Duminy,2,0,16,2,8,4,0,1,2,0,2,829725,8,50
Sandeep Sharma,4,0,30,1,7.5,12,4,0,3,0,1,829725,8,25
Anureet Singh,4,0,33,2,8.25,12,4,1,1,1,1,829725,8,50
Mitchell Johnson,4,0,42,0,10.5,6,6,1,1,0,1,829725,8,0
Rishi Dhawan,3,0,23,0,7.67,5,2,0,2,0,1,829725,8,0
Axar Patel,3.5,0,28,1,7.3,9,1,2,0,0,1,829725,8,25
Glenn Maxwell,1,0,10,0,10,1,0,1,0,0,1,829725,8,0
Tim Southee,4,0,30,0,7.5,11,1,2,1,0,2,829727,8,0
Chris Morris,3,0,23,0,7.67,10,5,0,0,0,2,829727,8,0
Deepak Hooda,2,0,11,0,5.5,6,1,0,1,0,2,829727,8,0
Dhawal Kulkarni,3,1,9,2,3,13,1,0,1,0,2,829727,8,68
James Faulkner,2,0,20,0,10,5,2,1,1,1,2,829727,8,0
Stuart Binny,2,0,12,0,6,4,1,0,0,0,2,829727,8,0
Pravin Tambe,4,0,21,2,5.25,12,0,1,0,0,2,829727,8,50
Bhuvneshwar Kumar,4,0,25,0,6.25,10,3,0,0,0,1,829727,8,0
Trent Boult,4,0,31,1,7.75,11,5,0,2,0,1,829727,8,25
Praveen Kumar,4,0,30,0,7.5,9,3,0,2,0,1,829727,8,0
Karn Sharma,3,0,19,1,6.33,7,2,0,0,0,1,829727,8,25
Ravi Bopara,4,0,18,2,4.5,12,2,0,0,0,1,829727,8,56
Ashish Reddy,1,0,5,0,5,2,0,0,0,0,1,829727,8,0
Ashish Nehra,4,0,23,3,5.75,13,2,0,1,0,2,829729,8,79
Ishwar Pandey,3,1,22,1,7.33,12,3,1,1,0,2,829729,8,37
Mohit Sharma,4,0,43,1,10.75,6,4,2,0,0,2,829729,8,25
Ravindra Jadeja,4,0,49,0,12.25,8,2,5,2,0,2,829729,8,-6
Ravichandran Ashwin,1,0,13,0,13,2,1,1,0,0,2,829729,8,0
Dwayne Bravo,4,0,30,2,7.5,7,2,1,0,0,2,829729,8,50
Pawan Suyal,3,0,28,0,9.33,6,2,1,2,1,1,829729,8,0
Lasith Malinga,4,0,40,1,10,9,5,1,3,1,1,829729,8,25
Jagadeesha Suchith,2,0,33,0,16.5,4,3,3,1,0,1,829729,8,-6
Harbhajan Singh,4,0,44,2,11,9,6,2,0,0,1,829729,8,50
Vinay Kumar,2,0,18,0,9,5,2,1,0,0,1,829729,8,0
Kieron Pollard,1.4,0,26,1,15.6,2,3,1,2,1,1,829729,8,25
Praveen Kumar,4,0,38,1,9.5,9,2,3,2,0,2,829731,8,25
Dale Steyn,4,0,27,1,6.75,11,2,1,0,0,2,829731,8,25
Bhuvneshwar Kumar,4,0,21,1,5.25,10,1,0,1,0,2,829731,8,25
Ravi Bopara,4,0,38,0,9.5,6,4,1,2,0,2,829731,8,0
Karn Sharma,2,0,25,0,12.5,2,0,3,0,0,2,829731,8,-6
Ashish Reddy,2,0,15,1,7.5,4,0,1,1,0,2,829731,8,25
Nathan Coulter-Nile,4,0,26,1,6.5,10,1,1,0,0,1,829731,8,25
Jean-Paul Duminy,3,0,17,4,5.67,7,0,1,1,0,1,829731,8,108
Domnic Muthuswami,2,0,20,0,10,6,4,0,0,0,1,829731,8,0
