,Player,Description,Runs,Balls,4s,6s,SR,Team,Match_id,Season,Fantasy_Points,Teams
4822,Mohammed Shami,c Rahane b Cooper,5,10,0,0,50,2,598005,6,5,Kolkata Knight Riders
4823,Sunil Narine,not out,2,2,0,0,100,2,598005,6,2,Kolkata Knight Riders
4824,Ricky Ponting,c Jayawardene b Pathan,0,6,0,0,0,1,598006,6,-2,Mumbai Indians
4825,Sachin Tendulkar,run out (Jayawardene),1,1,0,0,100,1,598006,6,1,Mumbai Indians
4826,Dinesh Karthik,c Mendis b Morkel,86,48,14,2,179.17,1,598006,6,110,Mumbai Indians
4827,Rohit Sharma,not out,74,50,4,5,148,1,598006,6,88,Mumbai Indians
4828,Kieron Pollard,c Nadeem b Nehra,13,7,1,1,185.71,1,598006,6,22,Mumbai Indians
4829,Ambati Rayudu,c & b Nehra,24,8,2,2,300,1,598006,6,36,Mumbai Indians
4830,Harbhajan Singh,not out,1,1,0,0,100,1,598006,6,1,Mumbai Indians
4831,Unmukt Chand,c Ponting b Harbhajan Singh,0,1,0,0,0,2,598006,6,-2,Delhi Daredevils
4832,David Warner,c Rayudu b Johnson,61,37,5,4,164.86,2,598006,6,74,Delhi Daredevils
4833,Mahela Jayawardene,c †Karthik b Johnson,3,6,0,0,50,2,598006,6,3,Delhi Daredevils
4834,Manprit Juneja,run out (Dhawan),49,40,6,0,122.5,2,598006,6,55,Delhi Daredevils
4835,Jeevan Mendis,c & b Pollard,0,1,0,0,0,2,598006,6,-2,Delhi Daredevils
4836,Irfan Pathan,c Johnson b Ojha,10,12,0,0,83.33,2,598006,6,10,Delhi Daredevils
4837,Kedar Jadhav,c & b Malinga,1,2,0,0,50,2,598006,6,1,Delhi Daredevils
4838,Shahbaz Nadeem,c Dhawan b Ojha,2,3,0,0,66.67,2,598006,6,2,Delhi Daredevils
4839,Morne Morkel,not out,23,9,3,0,255.56,2,598006,6,32,Delhi Daredevils
4840,Ashish Nehra,c Ojha b Pollard,1,5,0,0,20,2,598006,6,-5,Delhi Daredevils
4841,Umesh Yadav,not out,5,4,1,0,125,2,598006,6,6,Delhi Daredevils
4842,Mandeep Singh,c Bravo b Nannes,9,10,1,0,90,1,598007,6,10,Kings XI Punjab
4843,Adam Gilchrist,c Hussey b Nannes,9,6,2,0,150,1,598007,6,11,Kings XI Punjab
4844,Manan Vohra,c Hussey b Jadeja,16,11,3,0,145.45,1,598007,6,19,Kings XI Punjab
4845,David Hussey,c Bravo b Ashwin,41,36,4,1,113.89,1,598007,6,47,Kings XI Punjab
4846,Gurkeerat Singh Mann,c Nannes b Bravo,31,26,3,0,119.23,1,598007,6,34,Kings XI Punjab
4847,Azhar Mahmood,c Ashwin b Morris,8,7,0,0,114.29,1,598007,6,8,Kings XI Punjab
4848,Rajagopal Sathish,c Morris b Bravo,8,6,1,0,133.33,1,598007,6,9,Kings XI Punjab
4849,Piyush Chawla,c Vijay b Bravo,4,5,1,0,80,1,598007,6,5,Kings XI Punjab
4850,Ryan Harris,c Bravo b Morris,0,2,0,0,0,1,598007,6,-2,Kings XI Punjab
4851,Praveen Kumar,run out (†Dhoni),3,5,0,0,60,1,598007,6,3,Kings XI Punjab
4852,Parvinder Awana,not out,1,5,0,0,20,1,598007,6,-5,Kings XI Punjab
4853,Murali Vijay,not out,50,50,3,1,100,2,598007,6,55,Chennai Super Kings
4854,Michael Hussey,not out,86,54,11,2,159.26,2,598007,6,101,Chennai Super Kings
4855,Manvinder Bisla,c Rahul b Henriques,1,5,0,0,20,1,598008,6,-5,Kolkata Knight Riders
4856,Gautam Gambhir,c & b Vinay Kumar,59,46,7,1,128.26,1,598008,6,68,Kolkata Knight Riders
4857,Jacques Kallis,c Henriques b Vinay Kumar,16,19,2,0,84.21,1,598008,6,18,Kolkata Knight Riders
4858,Yusuf Pathan,c Vinay Kumar b Henriques,27,17,3,1,158.82,1,598008,6,32,Kolkata Knight Riders
4859,Manoj Tiwary,c de Villiers b Singh,23,16,2,0,143.75,1,598008,6,25,Kolkata Knight Riders
4860,Eoin Morgan,c sub (DT Christian) b Singh,2,5,0,0,40,1,598008,6,-4,Kolkata Knight Riders
4861,Rajat Bhatia,b Singh,13,7,2,0,185.71,1,598008,6,21,Kolkata Knight Riders
4862,Ryan McLaren,run out (Singh),2,3,0,0,66.67,1,598008,6,2,Kolkata Knight Riders
4863,Pradeep Sangwan,not out,4,2,1,0,200,1,598008,6,11,Kolkata Knight Riders
4864,Sunil Narine,not out,1,1,0,0,100,1,598008,6,1,Kolkata Knight Riders
4865,Chris Gayle,not out,85,50,4,9,170,2,598008,6,113,Royal Challengers Bangalore
4866,Mayank Agarwal,c †Bisla b McLaren,6,8,1,0,75,2,598008,6,7,Royal Challengers Bangalore
4867,Virat Kohli,c Morgan b Balaji,35,27,4,2,129.63,2,598008,6,43,Royal Challengers Bangalore
4868,AB de Villiers,not out,22,22,2,1,100,2,598008,6,26,Royal Challengers Bangalore
4869,Kusal Perera,lbw b Kumar,0,1,0,0,0,1,598009,6,-2,Rajasthan Royals
4870,Ajinkya Rahane,c Mathews b Sharma,30,27,3,0,111.11,1,598009,6,33,Rajasthan Royals
4871,Rahul Dravid,c Taylor b Yuvraj Singh,54,48,8,0,112.5,1,598009,6,62,Rajasthan Royals
4872,Stuart Binny,c Marsh b Yuvraj Singh,1,4,0,0,25,1,598009,6,-5,Rajasthan Royals
4873,Brad Hodge,not out,22,19,3,0,115.79,1,598009,6,25,Rajasthan Royals
4874,Dishant Yagnik,c Suman b Sharma,12,8,2,0,150,1,598009,6,14,Rajasthan Royals
4875,James Faulkner,not out,19,14,1,1,135.71,1,598009,6,22,Rajasthan Royals
4876,Robin Uthappa,c Dravid b Faulkner,32,16,3,2,200,2,598009,6,45,Pune Warriors
4877,Aaron Finch,b Faulkner,64,53,6,3,120.75,2,598009,6,76,Pune Warriors
4878,Ross Taylor,c Hodge b Harmeet Singh,17,20,0,1,85,2,598009,6,19,Pune Warriors
4879,Yuvraj Singh,not out,28,23,2,2,121.74,2,598009,6,34,Pune Warriors
4880,Angelo Mathews,not out,1,1,0,0,100,2,598009,6,1,Pune Warriors
4881,David Warner,c Anand Rajan b Steyn,0,4,0,0,0,1,598010,6,-2,Delhi Daredevils
4882,Virender Sehwag,c White b Sharma,12,10,2,0,120,1,598010,6,14,Delhi Daredevils
4883,Mahela Jayawardene,c Steyn b Sharma,12,14,1,1,85.71,1,598010,6,15,Delhi Daredevils
4884,Manprit Juneja,c White b Mishra,15,22,0,0,68.18,1,598010,6,15,Delhi Daredevils
4885,Johan Botha,c Reddy b Anand Rajan,9,14,1,0,64.29,1,598010,6,10,Delhi Daredevils
4886,Irfan Pathan,c Vihari b Perera,23,30,1,0,76.67,1,598010,6,24,Delhi Daredevils
4887,Kedar Jadhav,not out,30,20,1,2,150,1,598010,6,35,Delhi Daredevils
4888,Morne Morkel,c Ashish Reddy b Perera,0,1,0,0,0,1,598010,6,-2,Delhi Daredevils
4889,Shahbaz Nadeem,b Steyn,0,1,0,0,0,1,598010,6,-2,Delhi Daredevils
4890,Umesh Yadav,not out,6,5,1,0,120,1,598010,6,7,Delhi Daredevils
4891,Akshath Reddy,run out (Nadeem),1,8,0,0,12.5,2,598010,6,-5,Sunrisers Hyderabad
4892,Parthiv Patel,c & b Nadeem,19,19,4,0,100,2,598010,6,23,Sunrisers Hyderabad
4893,Kumar Sangakkara,c Sehwag b Botha,28,28,4,0,100,2,598010,6,32,Sunrisers Hyderabad
4894,Hanuma Vihari,c Botha b Morkel,17,23,0,1,73.91,2,598010,6,19,Sunrisers Hyderabad
4895,Cameron White,st †Jadhav b Nadeem,4,8,0,0,50,2,598010,6,4,Sunrisers Hyderabad
4896,Thisara Perera,c Botha b Pathan,2,3,0,0,66.67,2,598010,6,2,Sunrisers Hyderabad
4897,Ashish Reddy,b Morkel,16,9,2,0,177.78,2,598010,6,24,Sunrisers Hyderabad
4898,Amit Mishra,not out,16,14,2,0,114.29,2,598010,6,18,Sunrisers Hyderabad
4899,Dale Steyn,not out,9,5,1,0,180,2,598010,6,16,Sunrisers Hyderabad
4900,Ricky Ponting,c Nayar b Yuvraj Singh,14,17,2,0,82.35,1,598011,6,16,Mumbai Indians
4901,Sachin Tendulkar,c Marsh b Finch,44,29,7,1,151.72,1,598011,6,53,Mumbai Indians
4902,Dinesh Karthik,lbw b Marsh,41,29,4,1,141.38,1,598011,6,47,Mumbai Indians
4903,Rohit Sharma,not out,62,32,3,5,193.75,1,598011,6,81,Mumbai Indians
4904,Kieron Pollard,not out,19,14,1,1,135.71,1,598011,6,22,Mumbai Indians
4905,Aaron Finch,b Johnson,0,1,0,0,0,2,598011,6,-2,Pune Warriors
4906,Robin Uthappa,b Johnson,7,9,1,0,77.78,2,598011,6,8,Pune Warriors
4907,Ross Taylor,run out (Rayudu/Ojha),4,5,1,0,80,2,598011,6,5,Pune Warriors
4908,Yuvraj Singh,c Dhawan b Pollard,24,16,1,2,150,2,598011,6,29,Pune Warriors
4909,Tirumalasetti Suman,c Pollard b Harbhajan Singh,23,15,5,0,153.33,2,598011,6,28,Pune Warriors
4910,Angelo Mathews,c Sharma b Ojha,19,18,0,1,105.56,2,598011,6,21,Pune Warriors
4911,Mitchell Marsh,c Dhawan b Johnson,38,26,2,2,146.15,2,598011,6,44,Pune Warriors
4912,Abhishek Nayar,c Pollard b Malinga,6,7,0,0,85.71,2,598011,6,6,Pune Warriors
4913,Bhuvneshwar Kumar,not out,6,11,0,0,54.55,2,598011,6,6,Pune Warriors
4914,Rahul Sharma,not out,10,12,1,0,83.33,2,598011,6,11,Pune Warriors
4915,Chris Gayle,c †Dhoni b Morris,4,10,1,0,40,1,598012,6,-1,Royal Challengers Bangalore
4916,Mayank Agarwal,st †Dhoni b Ashwin,24,21,2,1,114.29,1,598012,6,28,Royal Challengers Bangalore
4917,Virat Kohli,c †Dhoni b Morris,58,47,2,2,123.4,1,598012,6,64,Royal Challengers Bangalore
4918,AB de Villiers,c Bravo b Nannes,64,32,8,1,200,1,598012,6,80,Royal Challengers Bangalore
4919,Daniel Christian,c Raina b Morris,2,2,0,0,100,1,598012,6,2,Royal Challengers Bangalore
4920,Ravi Rampaul,c †Dhoni b Bravo,0,4,0,0,0,1,598012,6,-2,Royal Challengers Bangalore
4921,Arun Karthik,not out,5,5,0,0,100,1,598012,6,5,Royal Challengers Bangalore
4922,Michael Hussey,c Agarwal b Vinay Kumar,6,16,0,0,37.5,2,598012,6,0,Chennai Super Kings
4923,Murali Vijay,c †Arun Karthik b Rampaul,2,5,0,0,40,2,598012,6,-4,Chennai Super Kings
4924,Suresh Raina,c Kartik b Syed Mohammad,30,22,5,0,136.36,2,598012,6,35,Chennai Super Kings
4925,S Badrinath,c Agarwal b Syed Mohammad,34,29,4,0,117.24,2,598012,6,38,Chennai Super Kings
4926,MS Dhoni,c †Arun Karthik b Rampaul,33,23,1,2,143.48,2,598012,6,38,Chennai Super Kings
4927,Ravindra Jadeja,not out,38,20,3,1,190,2,598012,6,49,Chennai Super Kings
4928,Dwayne Bravo,lbw b Rampaul,8,3,0,1,266.67,2,598012,6,16,Chennai Super Kings
4929,Chris Morris,not out,7,4,0,0,175,2,598012,6,13,Chennai Super Kings
4930,Manvinder Bisla,c Vihari b KV Sharma,28,24,5,0,116.67,1,598013,6,33,Kolkata Knight Riders
4931,Gautam Gambhir,b Ashish Reddy,53,45,6,1,117.78,1,598013,6,61,Kolkata Knight Riders
4932,Jacques Kallis,run out (Mishra/†Patel),41,27,6,0,151.85,1,598013,6,47,Kolkata Knight Riders
4933,Eoin Morgan,run out (Steyn),47,21,5,3,223.81,1,598013,6,64,Kolkata Knight Riders
4934,Yusuf Pathan,not out,3,3,0,0,100,1,598013,6,3,Kolkata Knight Riders
4935,Parthiv Patel,b Kallis,27,31,2,1,87.1,2,598013,6,31,Sunrisers Hyderabad
4936,Cameron White,c Pathan b Kallis,34,31,3,1,109.68,2,598013,6,39,Sunrisers Hyderabad
4937,Kumar Sangakkara,c Tiwary b Bhatia,2,3,0,0,66.67,2,598013,6,2,Sunrisers Hyderabad
4938,Dwaraka Ravi Teja,c Tiwary b Narine,10,13,0,0,76.92,2,598013,6,10,Sunrisers Hyderabad
4939,Thisara Perera,b Kallis,36,25,2,1,144,2,598013,6,40,Sunrisers Hyderabad
4940,Ashish Reddy,b Senanayake,4,5,0,0,80,2,598013,6,4,Sunrisers Hyderabad
4941,Karn Sharma,not out,5,9,0,0,55.56,2,598013,6,5,Sunrisers Hyderabad
4942,Hanuma Vihari,c Tiwary b Bhatia,1,2,0,0,50,2,598013,6,1,Sunrisers Hyderabad
4943,Amit Mishra,not out,1,1,0,0,100,2,598013,6,1,Sunrisers Hyderabad
4944,Mandeep Singh,c Binny b Sreesanth,2,8,0,0,25,1,598014,6,-4,Kings XI Punjab
4945,Adam Gilchrist,c Trivedi b Sreesanth,0,2,0,0,0,1,598014,6,-2,Kings XI Punjab
4946,Manan Vohra,run out (Faulkner),3,6,0,0,50,1,598014,6,3,Kings XI Punjab
4947,David Hussey,c Dravid b Trivedi,41,31,4,1,132.26,1,598014,6,47,Kings XI Punjab
4948,Gurkeerat Singh Mann,c †Samson b Trivedi,10,15,1,0,66.67,1,598014,6,11,Kings XI Punjab
4949,Rajagopal Sathish,c †Samson b Faulkner,11,12,2,0,91.67,1,598014,6,13,Kings XI Punjab
4950,Azhar Mahmood,b Cooper,23,20,3,0,115,1,598014,6,26,Kings XI Punjab
4951,Piyush Chawla,c Rahane b Cooper,7,9,0,0,77.78,1,598014,6,7,Kings XI Punjab
4952,Ryan Harris,not out,2,3,0,0,66.67,1,598014,6,2,Kings XI Punjab
4953,Praveen Kumar,run out (†Samson),15,7,2,1,214.29,1,598014,6,25,Kings XI Punjab
4954,Parvinder Awana,c †Samson b Faulkner,0,1,0,0,0,1,598014,6,-2,Kings XI Punjab
4955,Shane Watson,c Mandeep Singh b Awana,32,19,7,0,168.42,2,598014,6,39,Rajasthan Royals
4956,Ajinkya Rahane,not out,34,42,3,0,80.95,2,598014,6,37,Rajasthan Royals
4957,Rahul Dravid,c †Gilchrist b Kumar,9,12,2,0,75,2,598014,6,11,Rajasthan Royals
4958,Stuart Binny,c †Gilchrist b Kumar,0,4,0,0,0,2,598014,6,-2,Rajasthan Royals
4959,Brad Hodge,lbw b Chawla,15,16,2,0,93.75,2,598014,6,17,Rajasthan Royals
4960,Sanju Samson,not out,27,23,3,0,117.39,2,598014,6,30,Rajasthan Royals
4961,Robin Uthappa,c Jadeja b Morris,26,33,2,0,78.79,1,598015,6,28,Pune Warriors
4962,Aaron Finch,st †Dhoni b Jadeja,67,45,10,2,148.89,1,598015,6,81,Pune Warriors
4963,Ross Taylor,c Jadeja b Morris,8,13,0,0,61.54,1,598015,6,8,Pune Warriors
4964,Steven Smith,not out,39,16,3,3,243.75,1,598015,6,54,Pune Warriors
4965,Mitchell Marsh,c Morkel b Bravo,2,4,0,0,50,1,598015,6,2,Pune Warriors
4966,Manish Pandey,b Bravo,9,8,1,0,112.5,1,598015,6,10,Pune Warriors
4967,Abhishek Nayar,not out,0,1,0,0,0,1,598015,6,-2,Pune Warriors
4968,Srikkanth Anirudha,lbw b Kumar,0,2,0,0,0,2,598015,6,-2,Chennai Super Kings
4969,Murali Vijay,c Taylor b Nayar,24,22,2,1,109.09,2,598015,6,28,Chennai Super Kings
4970,Suresh Raina,c Suman b Kumar,8,10,1,0,80,2,598015,6,9,Chennai Super Kings
4971,S Badrinath,c Smith b Marsh,34,26,4,0,130.77,2,598015,6,38,Chennai Super Kings
4972,Ravindra Jadeja,c Dinda b Marsh,27,22,1,1,122.73,2,598015,6,30,Chennai Super Kings
4973,MS Dhoni,c Smith b Dinda,10,13,0,0,76.92,2,598015,6,10,Chennai Super Kings
4974,Dwayne Bravo,c Smith b Sharma,1,4,0,0,25,2,598015,6,-5,Chennai Super Kings
4975,Albie Morkel,c Finch b Dinda,13,11,0,1,118.18,2,598015,6,15,Chennai Super Kings
4976,Chris Morris,not out,5,5,0,0,100,2,598015,6,5,Chennai Super Kings
4977,Ravichandran Ashwin,not out,11,5,2,0,220,2,598015,6,19,Chennai Super Kings
4978,Adam Gilchrist,lbw b Senanayake,7,12,1,0,58.33,1,598016,6,8,Kings XI Punjab
4979,Mandeep Singh,c †Bisla b Kallis,41,30,6,0,136.67,1,598016,6,47,Kings XI Punjab
4980,Manan Vohra,c & b Balaji,17,16,2,0,106.25,1,598016,6,19,Kings XI Punjab
4981,David Hussey,c †Bisla b Narine,12,15,0,0,80,1,598016,6,12,Kings XI Punjab
4982,David Miller,b Senanayake,20,17,1,0,117.65,1,598016,6,21,Kings XI Punjab
4983,Azhar Mahmood,c & b Narine,0,1,0,0,0,1,598016,6,-2,Kings XI Punjab
4984,Gurkeerat Singh Mann,b Narine,0,1,0,0,0,1,598016,6,-2,Kings XI Punjab
4985,Manpreet Gony,b Kallis,42,18,4,3,233.33,1,598016,6,58,Kings XI Punjab
4986,Piyush Chawla,not out,11,8,2,0,137.5,1,598016,6,13,Kings XI Punjab
4987,Praveen Kumar,c Pathan b Kallis,1,2,0,0,50,1,598016,6,1,Kings XI Punjab
4988,Parvinder Awana,not out,0,0,0,0,0,1,598016,6,-2,Kings XI Punjab
4989,Manvinder Bisla,c †Gilchrist b Kumar,0,1,0,0,0,2,598016,6,-2,Kolkata Knight Riders
4990,Gautam Gambhir,c †Gilchrist b Gony,60,39,9,0,153.85,2,598016,6,69,Kolkata Knight Riders
4991,Jacques Kallis,c Mandeep Singh b Azhar Mahmood,1,6,0,0,16.67,2,598016,6,-5,Kolkata Knight Riders
4992,Eoin Morgan,c Hussey b Azhar Mahmood,47,38,6,0,123.68,2,598016,6,53,Kolkata Knight Riders
4993,Manoj Tiwary,b Awana,1,7,0,0,14.29,2,598016,6,-5,Kolkata Knight Riders
4994,Yusuf Pathan,c Miller b Kumar,13,16,2,0,81.25,2,598016,6,15,Kolkata Knight Riders
4995,Debabrata Das,lbw b Azhar Mahmood,1,3,0,0,33.33,2,598016,6,-5,Kolkata Knight Riders
4996,Rajat Bhatia,b Awana,16,6,0,2,266.67,2,598016,6,26,Kolkata Knight Riders
4997,Sachithra Senanayake,run out (†Gilchrist/Kumar),1,2,0,0,50,2,598016,6,1,Kolkata Knight Riders
4998,Sunil Narine,not out,1,2,0,0,50,2,598016,6,1,Kolkata Knight Riders
4999,Lakshmipathy Balaji,not out,0,0,0,0,0,2,598016,6,-2,Kolkata Knight Riders
5000,David Warner,c & b Vinay Kumar,15,13,3,0,115.38,1,598017,6,18,Delhi Daredevils
5001,Virender Sehwag,c Kohli b McDonald,25,23,4,0,108.7,1,598017,6,29,Delhi Daredevils
5002,Manprit Juneja,c Vinay Kumar b Unadkat,17,16,2,0,106.25,1,598017,6,19,Delhi Daredevils
5003,Mahela Jayawardene,run out (Vinay Kumar),28,31,2,0,90.32,1,598017,6,30,Delhi Daredevils
5004,Ben Rohrer,c Kohli b Unadkat,14,14,2,0,100,1,598017,6,16,Delhi Daredevils
5005,Kedar Jadhav,not out,29,16,2,1,181.25,1,598017,6,39,Delhi Daredevils
5006,Irfan Pathan,not out,19,8,2,1,237.5,1,598017,6,29,Delhi Daredevils
5007,Chris Gayle,c Yadav b Morkel,13,9,0,2,144.44,2,598017,6,17,Royal Challengers Bangalore
5008,KL Rahul,c Jayawardene b Nehra,12,12,2,0,100,2,598017,6,14,Royal Challengers Bangalore
5009,Virat Kohli,c Jayawardene b Yadav,65,50,7,1,130,2,598017,6,74,Royal Challengers Bangalore
5010,AB de Villiers,run out (Morkel),39,32,3,1,121.88,2,598017,6,44,Royal Challengers Bangalore
5011,Andrew McDonald,c & b Nadeem,0,2,0,0,0,2,598017,6,-2,Royal Challengers Bangalore
5012,Arun Karthik,run out (Pathan/Morkel),5,5,0,0,100,2,598017,6,5,Royal Challengers Bangalore
5013,Jamaluddin Syed Mohammad,c Warner b Yadav,1,2,0,0,50,2,598017,6,1,Royal Challengers Bangalore
5014,Vinay Kumar,not out,1,1,0,0,100,2,598017,6,1,Royal Challengers Bangalore
5015,Ravi Rampaul,not out,12,7,0,1,171.43,2,598017,6,20,Royal Challengers Bangalore
5016,Parthiv Patel,b Kumar,12,9,2,0,133.33,1,598018,6,14,Sunrisers Hyderabad
5017,Quinton de Kock,c Marsh b Dinda,2,8,0,0,25,1,598018,6,-4,Sunrisers Hyderabad
5018,Hanuma Vihari,c Finch b Kumar,1,8,0,0,12.5,1,598018,6,-5,Sunrisers Hyderabad
5019,Cameron White,b Kumar,0,1,0,0,0,1,598018,6,-2,Sunrisers Hyderabad
5020,Biplab Samantray,c Pandey b Sharma,37,37,3,1,100,1,598018,6,42,Sunrisers Hyderabad
5021,Karn Sharma,lbw b Sharma,7,13,0,0,53.85,1,598018,6,7,Sunrisers Hyderabad
5022,Thisara Perera,c †Uthappa b Marsh,2,4,0,0,50,1,598018,6,2,Sunrisers Hyderabad
5023,Amit Mishra,run out (Nayar/†Uthappa),30,24,3,0,125,1,598018,6,33,Sunrisers Hyderabad
5024,Ashish Reddy,not out,19,15,0,1,126.67,1,598018,6,21,Sunrisers Hyderabad
5025,Dale Steyn,not out,4,1,1,0,400,1,598018,6,11,Sunrisers Hyderabad
5026,Robin Uthappa,c Samantray b Perera,22,14,4,0,157.14,2,598018,6,26,Pune Warriors
5027,Aaron Finch,c de Kock b Perera,16,13,3,0,123.08,2,598018,6,19,Pune Warriors
5028,Tirumalasetti Suman,lbw b KV Sharma,12,14,1,0,85.71,2,598018,6,13,Pune Warriors
5029,Steven Smith,c Ashish Reddy b I Sharma,17,25,0,0,68,2,598018,6,17,Pune Warriors
5030,Angelo Mathews,c Steyn b Mishra,20,24,1,0,83.33,2,598018,6,21,Pune Warriors
5031,Mitchell Marsh,c Ashish Reddy b Steyn,14,13,1,1,107.69,2,598018,6,17,Pune Warriors
5032,Abhishek Nayar,c Samantray b Perera,0,2,0,0,0,2,598018,6,-2,Pune Warriors
5033,Manish Pandey,not out,7,6,1,0,116.67,2,598018,6,8,Pune Warriors
5034,Bhuvneshwar Kumar,lbw b Mishra,0,1,0,0,0,2,598018,6,-2,Pune Warriors
5035,Rahul Sharma,b Mishra,0,1,0,0,0,2,598018,6,-2,Pune Warriors
5036,Ashok Dinda,b Mishra,0,1,0,0,0,2,598018,6,-2,Pune Warriors
5037,Shane Watson,c †Karthik b Pollard,31,25,5,1,124,1,598019,6,38,Rajasthan Royals
5038,Ajinkya Rahane,not out,68,54,8,1,125.93,1,598019,6,78,Rajasthan Royals
5039,Dishant Yagnik,c Tendulkar b Harbhajan Singh,34,24,4,1,141.67,1,598019,6,40,Rajasthan Royals
5040,Stuart Binny,run out (Johnson/Ojha),4,4,0,0,100,1,598019,6,4,Rajasthan Royals
5041,Brad Hodge,not out,27,15,0,2,180,1,598019,6,37,Rajasthan Royals
5042,Sachin Tendulkar,c Trivedi b Chandila,1,3,0,0,33.33,2,598019,6,-5,Mumbai Indians
5043,Ricky Ponting,c & b Chandila,4,9,0,0,44.44,2,598019,6,-2,Mumbai Indians
5044,Dinesh Karthik,c Hodge b Faulkner,30,32,3,0,93.75,2,598019,6,33,Mumbai Indians
5045,Rohit Sharma,c Watson b Trivedi,2,7,0,0,28.57,2,598019,6,-4,Mumbai Indians
5046,Kieron Pollard,b Binny,1,7,0,0,14.29,2,598019,6,-5,Mumbai Indians
5047,Ambati Rayudu,lbw b Cooper,27,29,2,0,93.1,2,598019,6,29,Mumbai Indians
5048,Rishi Dhawan,c Faulkner b Binny,0,1,0,0,0,2,598019,6,-2,Mumbai Indians
5049,Harbhajan Singh,run out (Dravid/†Yagnik),1,1,0,0,100,2,598019,6,1,Mumbai Indians
5050,Mitchell Johnson,b Faulkner,11,9,2,0,122.22,2,598019,6,13,Mumbai Indians
5051,Lasith Malinga,b Faulkner,7,11,1,0,63.64,2,598019,6,8,Mumbai Indians
5052,Pragyan Ojha,not out,1,1,0,0,100,2,598019,6,1,Mumbai Indians
5053,Michael Hussey,not out,65,50,6,2,130,1,598020,6,75,Chennai Super Kings
5054,Murali Vijay,lbw b Morkel,18,13,3,0,138.46,1,598020,6,21,Chennai Super Kings
5055,Suresh Raina,c †Jadhav b Pathan,30,32,5,0,93.75,1,598020,6,35,Chennai Super Kings
5056,MS Dhoni,c Mendis b Yadav,44,23,5,1,191.3,1,598020,6,57,Chennai Super Kings
5057,Dwayne Bravo,run out (Mendis/†Jadhav),3,2,0,0,150,1,598020,6,3,Chennai Super Kings
5058,David Warner,b Sharma,1,4,0,0,25,2,598020,6,-5,Delhi Daredevils
5059,Virender Sehwag,c Hussey b Sharma,17,13,1,1,130.77,2,598020,6,20,Delhi Daredevils
5060,Manprit Juneja,lbw b Sharma,2,3,0,0,66.67,2,598020,6,2,Delhi Daredevils
5061,Mahela Jayawardene,lbw b Morris,6,11,1,0,54.55,2,598020,6,7,Delhi Daredevils
5062,Jeevan Mendis,run out (Raina/Jadeja),12,17,0,0,70.59,2,598020,6,12,Delhi Daredevils
5063,Kedar Jadhav,c Bravo b Morkel,31,28,3,0,110.71,2,598020,6,34,Delhi Daredevils
5064,Irfan Pathan,c Bravo b Jadeja,2,6,0,0,33.33,2,598020,6,-4,Delhi Daredevils
5065,Ajit Agarkar,c Bravo b Ashwin,3,7,0,0,42.86,2,598020,6,-3,Delhi Daredevils
5066,Morne Morkel,b Ashwin,2,4,0,0,50,2,598020,6,2,Delhi Daredevils
5067,Shahbaz Nadeem,not out,2,7,0,0,28.57,2,598020,6,-4,Delhi Daredevils
5068,Umesh Yadav,c Raina b Bravo,1,5,0,0,20,2,598020,6,-5,Delhi Daredevils
5069,Mandeep Singh,c †de Kock b I Sharma,10,11,1,0,90.91,1,598021,6,11,Kings XI Punjab
5070,Adam Gilchrist,c I Sharma b KV Sharma,26,25,4,0,104,1,598021,6,30,Kings XI Punjab
5071,Paul Valthaty,c Perera b KV Sharma,6,17,0,0,35.29,1,598021,6,0,Kings XI Punjab
5072,David Hussey,c Reddy b I Sharma,22,24,1,1,91.67,1,598021,6,25,Kings XI Punjab
5073,Piyush Chawla,run out (Reddy/Perera),23,15,1,2,153.33,1,598021,6,28,Kings XI Punjab
5074,Gurkeerat Singh Mann,b Steyn,17,12,1,1,141.67,1,598021,6,20,Kings XI Punjab
5075,Azhar Mahmood,c Ashish Reddy b Mishra,4,4,1,0,100,1,598021,6,5,Kings XI Punjab
5076,Manpreet Gony,run out (I Sharma/†de Kock),0,0,0,0,0,1,598021,6,-2,Kings XI Punjab
5077,Manan Vohra,c I Sharma b Mishra,0,1,0,0,0,1,598021,6,-2,Kings XI Punjab
5078,Dimitri Mascarenhas,not out,5,5,0,0,100,1,598021,6,5,Kings XI Punjab
5079,Praveen Kumar,not out,3,6,0,0,50,1,598021,6,3,Kings XI Punjab
5080,Quinton de Kock,b Kumar,0,4,0,0,0,2,598021,6,-2,Sunrisers Hyderabad
5081,Akshath Reddy,c Azhar Mahmood b Gony,19,17,2,0,111.76,2,598021,6,21,Sunrisers Hyderabad
5082,Hanuma Vihari,c Hussey b Chawla,46,39,5,0,117.95,2,598021,6,51,Sunrisers Hyderabad
5083,Cameron White,b Gony,16,23,1,0,69.57,2,598021,6,17,Sunrisers Hyderabad
5084,Biplab Samantray,lbw b Azhar Mahmood,10,12,1,0,83.33,2,598021,6,11,Sunrisers Hyderabad
5085,Thisara Perera,not out,23,11,0,3,209.09,2,598021,6,35,Sunrisers Hyderabad
5086,Ashish Reddy,not out,7,7,1,0,100,2,598021,6,8,Sunrisers Hyderabad
5087,Gautam Gambhir,c Hussey b Morris,25,19,5,0,131.58,1,598022,6,30,Kolkata Knight Riders
5088,Yusuf Pathan,run out (Bravo/†Dhoni),25,22,4,0,113.64,1,598022,6,29,Kolkata Knight Riders
